oid,sid,time,mac
17514,79,35021,90
17515,68,35021,19
17516,41,35031,65
17517,23,35031,85
17518,27,35031,62
17519,45,35031,68
17520,44,35031,66
17521,6,35041,74
17522,12,35041,60
17523,75,35041,10
17524,65,35041,99
17525,85,35041,94
17526,40,35051,10
17527,27,35051,30
17528,73,35051,21
17529,30,35051,9
17530,26,35051,91
17531,45,35061,28
17532,6,35061,4
17533,10,35061,7
17534,19,35061,56
17535,44,35061,27
17536,61,35071,69
17537,100,35071,50
17538,4,35071,28
17539,82,35071,91
17540,91,35071,83
17541,41,35081,11
17542,31,35081,25
17543,66,35081,85
17544,68,35081,87
17545,44,35081,74
17546,94,35091,57
17547,72,35091,17
17548,65,35091,7
17549,6,35091,27
17550,47,35091,39
17551,82,35101,51
17552,83,35101,86
17553,70,35101,11
17554,80,35101,49
17555,30,35101,75
17556,47,35111,5
17557,26,35111,56
17558,80,35111,1
17559,39,35111,49
17560,32,35111,87
17561,48,35121,21
17562,40,35121,31
17563,66,35121,13
17564,29,35121,11
17565,44,35121,28
17566,18,35131,60
17567,24,35131,96
17568,31,35131,3
17569,83,35131,43
17570,91,35131,23
17571,3,35141,90
17572,63,35141,70
17573,75,35141,62
17574,49,35141,39
17575,93,35141,23
17576,57,35151,78
17577,43,35151,69
17578,97,35151,1
17579,92,35151,43
17580,70,35151,54
17581,61,35161,88
17582,60,35161,58
17583,15,35161,94
17584,81,35161,51
17585,10,35161,1
17586,78,35171,59
17587,38,35171,41
17588,82,35171,77
17589,89,35171,98
17590,18,35171,96
17591,78,35181,64
17592,36,35181,84
17593,82,35181,87
17594,27,35181,36
17595,35,35181,88
17596,84,35191,47
17597,76,35191,14
17598,73,35191,99
17599,63,35191,44
17600,24,35191,80
17601,19,35201,66
17602,61,35201,96
17603,49,35201,46
17604,4,35201,27
17605,61,35201,24
17606,15,35211,77
17607,86,35211,32
17608,52,35211,12
17609,52,35211,50
17610,7,35211,89
17611,20,35221,8
17612,98,35221,1
17613,45,35221,71
17614,48,35221,38
17615,97,35221,90
17616,51,35231,68
17617,57,35231,46
17618,3,35231,18
17619,22,35231,82
17620,48,35231,54
17621,54,35241,62
17622,94,35241,25
17623,34,35241,86
17624,71,35241,99
17625,63,35241,55
17626,47,35251,72
17627,90,35251,59
17628,65,35251,2
17629,31,35251,10
17630,24,35251,46
17631,96,35261,76
17632,72,35261,83
17633,8,35261,63
17634,21,35261,69
17635,70,35261,12
17636,63,35271,34
17637,7,35271,44
17638,27,35271,63
17639,43,35271,36
17640,30,35271,72
17641,2,35281,44
17642,29,35281,45
17643,95,35281,63
17644,91,35281,92
17645,60,35281,28
17646,78,35291,39
17647,9,35291,53
17648,89,35291,30
17649,84,35291,34
17650,62,35291,27
17651,23,35301,78
17652,77,35301,64
17653,62,35301,38
17654,37,35301,43
17655,14,35301,69
17656,73,35311,15
17657,90,35311,77
17658,38,35311,54
17659,65,35311,61
17660,63,35311,67
17661,40,35321,21
17662,88,35321,27
17663,21,35321,93
17664,70,35321,9
17665,62,35321,71
17666,95,35331,12
17667,80,35331,35
17668,89,35331,43
17669,13,35331,33
17670,44,35331,59
17671,3,35341,78
17672,53,35341,8
17673,59,35341,51
17674,83,35341,45
17675,54,35341,90
17676,37,35351,47
17677,27,35351,46
17678,3,35351,29
17679,46,35351,55
17680,60,35351,72
17681,46,35361,65
17682,65,35361,58
17683,10,35361,32
17684,15,35361,86
17685,54,35361,54
17686,41,35371,8
17687,87,35371,26
17688,8,35371,30
17689,4,35371,12
17690,87,35371,82
17691,20,35381,3
17692,29,35381,33
17693,43,35381,40
17694,32,35381,92
17695,69,35381,74
17696,29,35391,41
17697,60,35391,16
17698,14,35391,40
17699,88,35391,98
17700,68,35391,61
17701,64,35401,95
17702,88,35401,72
17703,76,35401,34
17704,71,35401,84
17705,27,35401,94
17706,72,35411,82
17707,29,35411,75
17708,42,35411,28
17709,89,35411,53
17710,43,35411,88
17711,78,35421,60
17712,88,35421,79
17713,73,35421,37
17714,40,35421,41
17715,66,35421,53
17716,21,35431,36
17717,6,35431,40
17718,4,35431,27
17719,35,35431,24
17720,54,35431,25
17721,3,35441,58
17722,33,35441,99
17723,95,35441,21
17724,61,35441,55
17725,9,35441,87
17726,77,35451,12
17727,75,35451,27
17728,31,35451,16
17729,36,35451,54
17730,14,35451,47
17731,56,35461,6
17732,29,35461,71
17733,60,35461,23
17734,73,35461,89
17735,57,35461,14
17736,91,35471,78
17737,41,35471,11
17738,37,35471,6
17739,73,35471,29
17740,73,35471,31
17741,30,35481,76
17742,56,35481,88
17743,28,35481,94
17744,36,35481,12
17745,32,35481,58
17746,9,35491,75
17747,97,35491,53
17748,63,35491,32
17749,36,35491,59
17750,54,35491,44
17751,24,35501,93
17752,28,35501,99
17753,23,35501,83
17754,78,35501,74
17755,56,35501,72
17756,23,35511,36
17757,83,35511,32
17758,60,35511,23
17759,51,35511,10
17760,30,35511,18
17761,44,35521,79
17762,57,35521,77
17763,51,35521,43
17764,9,35521,65
17765,31,35521,69
17766,88,35531,72
17767,55,35531,80
17768,19,35531,57
17769,84,35531,28
17770,71,35531,81
17771,77,35541,37
17772,54,35541,65
17773,20,35541,27
17774,46,35541,77
17775,76,35541,55
17776,12,35551,61
17777,18,35551,10
17778,93,35551,59
17779,41,35551,52
17780,9,35551,14
17781,85,35561,33
17782,35,35561,88
17783,50,35561,62
17784,8,35561,47
17785,9,35561,76
17786,18,35571,74
17787,17,35571,93
17788,12,35571,69
17789,69,35571,99
17790,69,35571,87
17791,45,35581,77
17792,18,35581,51
17793,87,35581,33
17794,10,35581,18
17795,6,35581,82
17796,19,35591,40
17797,77,35591,91
17798,92,35591,77
17799,33,35591,38
17800,52,35591,71
17801,38,35601,72
17802,38,35601,30
17803,67,35601,6
17804,90,35601,34
17805,99,35601,40
17806,43,35611,68
17807,30,35611,75
17808,15,35611,36
17809,37,35611,78
17810,87,35611,76
17811,84,35621,79
17812,34,35621,83
17813,18,35621,57
17814,98,35621,90
17815,87,35621,59
17816,75,35631,68
17817,68,35631,96
17818,43,35631,5
17819,28,35631,81
17820,76,35631,91
17821,21,35641,73
17822,21,35641,7
17823,30,35641,6
17824,81,35641,92
17825,73,35641,81
17826,60,35651,17
17827,90,35651,28
17828,20,35651,26
17829,82,35651,12
17830,14,35651,98
17831,91,35661,44
17832,43,35661,13
17833,94,35661,8
17834,42,35661,57
17835,39,35661,40
17836,36,35671,30
17837,95,35671,46
17838,26,35671,51
17839,100,35671,73
17840,98,35671,88
17841,87,35681,63
17842,48,35681,98
17843,3,35681,47
17844,95,35681,91
17845,82,35681,76
17846,61,35691,15
17847,18,35691,3
17848,68,35691,12
17849,29,35691,51
17850,100,35691,61
17851,33,35701,79
17852,62,35701,26
17853,53,35701,96
17854,10,35701,94
17855,89,35701,74
17856,4,35711,12
17857,75,35711,57
17858,57,35711,99
17859,63,35711,92
17860,62,35711,24
17861,37,35721,24
17862,89,35721,52
17863,31,35721,3
17864,36,35721,94
17865,59,35721,36
17866,17,35731,49
17867,23,35731,13
17868,87,35731,43
17869,69,35731,50
17870,76,35731,21
17871,44,35741,82
17872,40,35741,12
17873,35,35741,18
17874,99,35741,8
17875,40,35741,52
17876,7,35751,13
17877,84,35751,25
17878,38,35751,83
17879,99,35751,56
17880,56,35751,59
17881,70,35761,66
17882,10,35761,4
17883,52,35761,65
17884,85,35761,60
17885,75,35761,42
17886,70,35771,74
17887,95,35771,69
17888,68,35771,88
17889,23,35771,43
17890,8,35771,25
17891,54,35781,67
17892,46,35781,10
17893,50,35781,29
17894,61,35781,12
17895,93,35781,15
17896,76,35791,88
17897,9,35791,11
17898,86,35791,96
17899,15,35791,74
17900,55,35791,43
17901,75,35801,26
17902,19,35801,41
17903,14,35801,85
17904,10,35801,51
17905,91,35801,29
17906,42,35811,24
17907,96,35811,22
17908,67,35811,4
17909,20,35811,16
17910,41,35811,6
17911,28,35821,96
17912,73,35821,15
17913,19,35821,53
17914,9,35821,9
17915,25,35821,12
17916,68,35831,82
17917,82,35831,5
17918,92,35831,12
17919,42,35831,60
17920,46,35831,84
17921,91,35841,84
17922,29,35841,72
17923,32,35841,23
17924,34,35841,8
17925,74,35841,4
17926,13,35851,94
17927,26,35851,70
17928,6,35851,17
17929,51,35851,83
17930,88,35851,55
17931,66,35861,84
17932,39,35861,78
17933,13,35861,26
17934,13,35861,38
17935,65,35861,13
17936,4,35871,92
17937,37,35871,43
17938,23,35871,98
17939,51,35871,58
17940,8,35871,57
17941,23,35881,4
17942,54,35881,74
17943,7,35881,22
17944,83,35881,92
17945,86,35881,41
17946,61,35891,10
17947,84,35891,66
17948,35,35891,55
17949,9,35891,52
17950,29,35891,2
17951,36,35901,95
17952,94,35901,34
17953,81,35901,2
17954,82,35901,48
17955,42,35901,23
17956,48,35911,90
17957,18,35911,77
17958,92,35911,28
17959,52,35911,65
17960,15,35911,72
17961,69,35921,55
17962,65,35921,96
17963,23,35921,72
17964,73,35921,28
17965,40,35921,8
17966,29,35931,16
17967,98,35931,91
17968,63,35931,61
17969,1,35931,67
17970,2,35931,33
17971,21,35941,2
17972,97,35941,84
17973,59,35941,26
17974,26,35941,15
17975,89,35941,74
17976,12,35951,66
17977,29,35951,95
17978,75,35951,29
17979,90,35951,93
17980,80,35951,84
17981,85,35961,48
17982,36,35961,2
17983,62,35961,71
17984,36,35961,52
17985,33,35961,51
17986,68,35971,66
17987,83,35971,17
17988,15,35971,28
17989,53,35971,50
17990,10,35971,16
17991,93,35981,54
17992,4,35981,65
17993,42,35981,58
17994,73,35981,30
17995,45,35981,97
17996,23,35991,65
17997,64,35991,69
17998,89,35991,72
17999,70,35991,1
18000,44,35991,19
18001,35,36001,72
18002,41,36001,90
18003,50,36001,24
18004,3,36001,64
18005,79,36001,5
18006,70,36011,99
18007,65,36011,46
18008,55,36011,86
18009,74,36011,79
18010,48,36011,32
18011,20,36021,5
18012,30,36021,62
18013,27,36021,36
18014,46,36021,86
18015,65,36021,85
18016,50,36031,47
18017,2,36031,24
18018,60,36031,94
18019,21,36031,88
18020,13,36031,26
18021,84,36041,30
18022,82,36041,40
18023,59,36041,71
18024,73,36041,77
18025,40,36041,62
18026,71,36051,3
18027,39,36051,10
18028,88,36051,62
18029,14,36051,5
18030,91,36051,91
18031,8,36061,27
18032,47,36061,53
18033,16,36061,85
18034,64,36061,72
18035,91,36061,1
18036,51,36071,29
18037,75,36071,6
18038,42,36071,37
18039,76,36071,58
18040,12,36071,7
18041,53,36081,11
18042,98,36081,15
18043,4,36081,69
18044,8,36081,99
18045,35,36081,55
18046,40,36091,58
18047,4,36091,14
18048,70,36091,35
18049,19,36091,19
18050,17,36091,36
18051,38,36101,14
18052,99,36101,20
18053,79,36101,72
18054,46,36101,92
18055,40,36101,48
18056,82,36111,20
18057,54,36111,18
18058,39,36111,25
18059,97,36111,76
18060,41,36111,6
18061,67,36121,16
18062,90,36121,59
18063,12,36121,31
18064,84,36121,17
18065,36,36121,96
18066,58,36131,73
18067,86,36131,38
18068,61,36131,12
18069,16,36131,64
18070,55,36131,54
18071,80,36141,17
18072,87,36141,86
18073,88,36141,53
18074,13,36141,76
18075,55,36141,77
18076,16,36151,92
18077,13,36151,19
18078,59,36151,55
18079,93,36151,32
18080,97,36151,29
18081,34,36161,61
18082,47,36161,52
18083,30,36161,50
18084,43,36161,24
18085,37,36161,15
18086,16,36171,85
18087,24,36171,57
18088,13,36171,55
18089,21,36171,59
18090,73,36171,45
18091,90,36181,35
18092,73,36181,46
18093,52,36181,10
18094,70,36181,44
18095,38,36181,66
18096,81,36191,54
18097,72,36191,61
18098,77,36191,83
18099,94,36191,4
18100,47,36191,31
18101,93,36201,8
18102,55,36201,53
18103,46,36201,88
18104,66,36201,51
18105,24,36201,18
18106,11,36211,45
18107,27,36211,89
18108,6,36211,28
18109,25,36211,33
18110,39,36211,20
18111,10,36221,18
18112,67,36221,48
18113,47,36221,67
18114,75,36221,15
18115,22,36221,61
18116,32,36231,61
18117,6,36231,39
18118,13,36231,87
18119,62,36231,31
18120,10,36231,19
18121,54,36241,61
18122,22,36241,56
18123,83,36241,47
18124,14,36241,96
18125,29,36241,48
18126,75,36251,14
18127,54,36251,36
18128,86,36251,32
18129,32,36251,6
18130,70,36251,79
18131,10,36261,30
18132,32,36261,76
18133,96,36261,16
18134,23,36261,68
18135,85,36261,84
18136,3,36271,16
18137,17,36271,28
18138,52,36271,57
18139,18,36271,81
18140,46,36271,55
18141,54,36281,30
18142,64,36281,20
18143,70,36281,66
18144,43,36281,39
18145,25,36281,67
18146,75,36291,4
18147,12,36291,42
18148,85,36291,88
18149,1,36291,79
18150,67,36291,81
18151,56,36301,10
18152,96,36301,37
18153,96,36301,95
18154,27,36301,97
18155,43,36301,50
18156,82,36311,38
18157,96,36311,93
18158,13,36311,52
18159,51,36311,37
18160,30,36311,62
18161,1,36321,3
18162,88,36321,30
18163,84,36321,42
18164,100,36321,1
18165,36,36321,47
18166,8,36331,19
18167,69,36331,22
18168,78,36331,84
18169,9,36331,46
18170,67,36331,4
18171,41,36341,12
18172,22,36341,54
18173,18,36341,32
18174,69,36341,38
18175,89,36341,74
18176,36,36351,34
18177,14,36351,46
18178,56,36351,1
18179,22,36351,50
18180,42,36351,9
18181,58,36361,76
18182,11,36361,78
18183,48,36361,34
18184,23,36361,49
18185,28,36361,15
18186,57,36371,25
18187,92,36371,21
18188,55,36371,44
18189,31,36371,96
18190,10,36371,82
18191,50,36381,85
18192,21,36381,91
18193,79,36381,1
18194,34,36381,11
18195,84,36381,67
18196,11,36391,69
18197,49,36391,59
18198,5,36391,4
18199,3,36391,95
18200,43,36391,81
18201,83,36401,4
18202,52,36401,18
18203,3,36401,17
18204,80,36401,36
18205,1,36401,22
18206,17,36411,92
18207,98,36411,21
18208,67,36411,54
18209,82,36411,89
18210,72,36411,82
18211,65,36421,95
18212,3,36421,40
18213,63,36421,90
18214,81,36421,97
18215,82,36421,77
18216,22,36431,92
18217,33,36431,89
18218,70,36431,68
18219,49,36431,15
18220,92,36431,32
18221,38,36441,82
18222,73,36441,73
18223,14,36441,28
18224,77,36441,87
18225,65,36441,41
18226,40,36451,34
18227,20,36451,91
18228,100,36451,90
18229,44,36451,59
18230,12,36451,51
18231,8,36461,56
18232,40,36461,18
18233,68,36461,13
18234,16,36461,87
18235,47,36461,42
18236,53,36471,67
18237,17,36471,31
18238,17,36471,6
18239,98,36471,59
18240,61,36471,87
18241,47,36481,24
18242,61,36481,1
18243,67,36481,89
18244,62,36481,54
18245,54,36481,25
18246,35,36491,55
18247,63,36491,83
18248,29,36491,68
18249,66,36491,9
18250,87,36491,11
18251,95,36501,88
18252,6,36501,74
18253,2,36501,84
18254,90,36501,78
18255,77,36501,85
18256,45,36511,26
18257,92,36511,91
18258,63,36511,52
18259,91,36511,92
18260,11,36511,72
18261,43,36521,48
18262,72,36521,6
18263,100,36521,44
18264,74,36521,50
18265,16,36521,23
18266,92,36531,91
18267,40,36531,39
18268,19,36531,56
18269,76,36531,27
18270,51,36531,11
18271,28,36541,38
18272,81,36541,60
18273,45,36541,46
18274,42,36541,48
18275,14,36541,52
18276,29,36551,63
18277,46,36551,38
18278,84,36551,3
18279,67,36551,78
18280,19,36551,83
18281,70,36561,56
18282,6,36561,67
18283,6,36561,28
18284,16,36561,86
18285,70,36561,21
18286,39,36571,90
18287,2,36571,86
18288,9,36571,32
18289,58,36571,83
18290,88,36571,47
18291,67,36581,19
18292,58,36581,34
18293,11,36581,98
18294,92,36581,23
18295,59,36581,71
18296,33,36591,99
18297,47,36591,92
18298,15,36591,41
18299,49,36591,90
18300,65,36591,26
18301,88,36601,69
18302,34,36601,30
18303,45,36601,79
18304,2,36601,82
18305,61,36601,27
18306,96,36611,13
18307,14,36611,14
18308,6,36611,68
18309,18,36611,79
18310,92,36611,65
18311,10,36621,40
18312,28,36621,18
18313,86,36621,30
18314,83,36621,1
18315,31,36621,58
18316,53,36631,30
18317,97,36631,92
18318,50,36631,74
18319,70,36631,50
18320,29,36631,80
18321,98,36641,83
18322,7,36641,65
18323,91,36641,97
18324,44,36641,13
18325,28,36641,55
18326,82,36651,33
18327,8,36651,69
18328,58,36651,96
18329,89,36651,21
18330,86,36651,13
18331,98,36661,58
18332,93,36661,23
18333,5,36661,7
18334,55,36661,51
18335,17,36661,73
18336,74,36671,25
18337,30,36671,36
18338,94,36671,64
18339,66,36671,14
18340,16,36671,17
18341,69,36681,28
18342,76,36681,59
18343,27,36681,75
18344,30,36681,14
18345,10,36681,22
18346,36,36691,37
18347,80,36691,85
18348,21,36691,4
18349,37,36691,45
18350,63,36691,21
18351,45,36701,43
18352,87,36701,42
18353,47,36701,34
18354,24,36701,37
18355,22,36701,30
18356,3,36711,52
18357,17,36711,8
18358,46,36711,68
18359,28,36711,72
18360,100,36711,15
18361,42,36721,32
18362,84,36721,49
18363,57,36721,36
18364,20,36721,45
18365,19,36721,81
18366,87,36731,20
18367,94,36731,89
18368,57,36731,51
18369,50,36731,6
18370,47,36731,54
18371,75,36741,74
18372,86,36741,2
18373,47,36741,97
18374,86,36741,27
18375,88,36741,33
18376,7,36751,90
18377,73,36751,14
18378,32,36751,51
18379,43,36751,75
18380,15,36751,60
18381,37,36761,87
18382,72,36761,78
18383,1,36761,55
18384,23,36761,72
18385,73,36761,68
18386,51,36771,24
18387,71,36771,70
18388,18,36771,52
18389,42,36771,47
18390,96,36771,75
18391,57,36781,85
18392,33,36781,48
18393,74,36781,7
18394,13,36781,37
18395,60,36781,46
18396,32,36791,63
18397,62,36791,4
18398,31,36791,7
18399,41,36791,80
18400,59,36791,97
18401,98,36801,79
18402,86,36801,64
18403,17,36801,38
18404,1,36801,90
18405,98,36801,54
18406,12,36811,2
18407,92,36811,46
18408,47,36811,23
18409,29,36811,87
18410,46,36811,83
18411,38,36821,23
18412,74,36821,41
18413,95,36821,60
18414,64,36821,80
18415,21,36821,82
18416,66,36831,1
18417,88,36831,37
18418,34,36831,94
18419,27,36831,72
18420,95,36831,87
18421,31,36841,67
18422,18,36841,86
18423,44,36841,34
18424,33,36841,55
18425,12,36841,98
18426,25,36851,63
18427,78,36851,20
18428,19,36851,10
18429,78,36851,8
18430,95,36851,59
18431,69,36861,14
18432,38,36861,5
18433,43,36861,47
18434,18,36861,52
18435,81,36861,87
18436,94,36871,16
18437,6,36871,67
18438,84,36871,60
18439,72,36871,55
18440,78,36871,68
18441,23,36881,30
18442,38,36881,61
18443,55,36881,33
18444,70,36881,7
18445,33,36881,79
18446,89,36891,96
18447,100,36891,77
18448,58,36891,65
18449,45,36891,85
18450,73,36891,44
18451,58,36901,23
18452,86,36901,83
18453,8,36901,4
18454,80,36901,58
18455,51,36901,79
18456,46,36911,77
18457,42,36911,71
18458,14,36911,43
18459,6,36911,79
18460,89,36911,6
18461,89,36921,59
18462,46,36921,68
18463,44,36921,97
18464,45,36921,95
18465,9,36921,57
18466,53,36931,46
18467,13,36931,18
18468,10,36931,69
18469,48,36931,53
18470,87,36931,68
18471,75,36941,71
18472,21,36941,57
18473,99,36941,16
18474,68,36941,93
18475,74,36941,6
18476,8,36951,44
18477,18,36951,77
18478,77,36951,56
18479,63,36951,28
18480,73,36951,19
18481,36,36961,65
18482,20,36961,50
18483,60,36961,22
18484,8,36961,21
18485,43,36961,28
18486,40,36971,83
18487,71,36971,25
18488,83,36971,76
18489,98,36971,40
18490,49,36971,60
18491,95,36981,57
18492,97,36981,34
18493,5,36981,49
18494,82,36981,36
18495,5,36981,6
18496,86,36991,33
18497,30,36991,8
18498,89,36991,39
18499,89,36991,36
18500,10,36991,38
18501,71,37001,87
18502,43,37001,59
18503,86,37001,52
18504,81,37001,50
18505,50,37001,22
18506,64,37011,54
18507,96,37011,12
18508,93,37011,13
18509,61,37011,53
18510,16,37011,75
18511,13,37021,92
18512,25,37021,54
18513,31,37021,98
18514,29,37021,23
18515,81,37021,15
18516,52,37031,11
18517,71,37031,55
18518,11,37031,25
18519,39,37031,48
18520,20,37031,86
18521,37,37041,44
18522,80,37041,62
18523,63,37041,2
18524,4,37041,29
18525,83,37041,4
18526,38,37051,24
18527,55,37051,51
18528,88,37051,5
18529,96,37051,40
18530,94,37051,28
18531,83,37061,32
18532,52,37061,8
18533,57,37061,48
18534,92,37061,15
18535,27,37061,82
18536,76,37071,69
18537,81,37071,20
18538,97,37071,28
18539,61,37071,88
18540,39,37071,83
18541,84,37081,20
18542,47,37081,84
18543,99,37081,80
18544,76,37081,59
18545,27,37081,21
18546,45,37091,36
18547,4,37091,84
18548,90,37091,34
18549,95,37091,74
18550,80,37091,59
18551,35,37101,70
18552,27,37101,23
18553,26,37101,17
18554,6,37101,97
18555,51,37101,19
18556,50,37111,31
18557,44,37111,22
18558,46,37111,76
18559,43,37111,97
18560,54,37111,62
18561,83,37121,47
18562,70,37121,58
18563,74,37121,75
18564,26,37121,27
18565,21,37121,73
18566,35,37131,57
18567,9,37131,50
18568,27,37131,19
18569,16,37131,66
18570,33,37131,91
18571,84,37141,4
18572,91,37141,34
18573,85,37141,13
18574,66,37141,87
18575,18,37141,62
18576,6,37151,54
18577,45,37151,93
18578,61,37151,80
18579,92,37151,99
18580,47,37151,6
18581,34,37161,43
18582,14,37161,75
18583,59,37161,2
18584,5,37161,70
18585,67,37161,22
18586,43,37171,39
18587,30,37171,24
18588,75,37171,35
18589,50,37171,64
18590,15,37171,37
18591,66,37181,66
18592,50,37181,83
18593,64,37181,18
18594,84,37181,58
18595,34,37181,24
18596,77,37191,51
18597,48,37191,37
18598,62,37191,50
18599,99,37191,41
18600,19,37191,78
18601,88,37201,3
18602,31,37201,99
18603,66,37201,5
18604,90,37201,93
18605,89,37201,81
18606,11,37211,75
18607,65,37211,18
18608,26,37211,68
18609,84,37211,88
18610,44,37211,98
18611,27,37221,57
18612,22,37221,77
18613,83,37221,91
18614,79,37221,64
18615,52,37221,19
18616,55,37231,46
18617,42,37231,8
18618,78,37231,1
18619,9,37231,60
18620,42,37231,62
18621,76,37241,86
18622,83,37241,64
18623,5,37241,75
18624,56,37241,18
18625,76,37241,10
18626,92,37251,64
18627,23,37251,48
18628,82,37251,37
18629,71,37251,52
18630,34,37251,14
18631,100,37261,41
18632,35,37261,63
18633,69,37261,75
18634,67,37261,73
18635,97,37261,49
18636,10,37271,5
18637,37,37271,51
18638,86,37271,96
18639,25,37271,15
