oid,sid,time,contact_mac
4838,592,9671,20
4839,505,9671,51
4840,506,9671,2
4841,506,9681,7
4842,553,9681,98
4843,578,9681,47
4844,538,9681,2
4845,555,9681,51
4846,526,9691,19
4847,508,9691,75
4848,569,9691,36
4849,501,9691,11
4850,548,9691,37
4851,554,9701,57
4852,572,9701,59
4853,576,9701,33
4854,518,9701,50
4855,544,9701,1
4856,523,9711,16
4857,578,9711,77
4858,570,9711,18
4859,509,9711,36
4860,576,9711,33
4861,542,9721,8
4862,582,9721,32
4863,569,9721,42
4864,576,9721,90
4865,569,9721,39
4866,555,9731,32
4867,564,9731,47
4868,579,9731,46
4869,573,9731,68
4870,540,9731,4
4871,563,9741,36
4872,516,9741,58
4873,582,9741,19
4874,545,9741,86
4875,579,9741,12
4876,572,9751,93
4877,564,9751,21
4878,510,9751,84
4879,549,9751,64
4880,510,9751,34
4881,525,9761,43
4882,565,9761,2
4883,543,9761,97
4884,571,9761,28
4885,501,9761,40
4886,576,9771,40
4887,583,9771,29
4888,530,9771,86
4889,586,9771,65
4890,534,9771,28
4891,529,9781,5
4892,600,9781,52
4893,531,9781,98
4894,537,9781,39
4895,572,9781,45
4896,512,9791,17
4897,569,9791,20
4898,595,9791,38
4899,506,9791,7
4900,586,9791,37
4901,543,9801,16
4902,528,9801,47
4903,537,9801,26
4904,509,9801,50
4905,594,9801,44
4906,536,9811,8
4907,510,9811,83
4908,593,9811,96
4909,578,9811,1
4910,502,9811,31
4911,563,9821,63
4912,517,9821,17
4913,518,9821,19
4914,562,9821,90
4915,565,9821,57
4916,588,9831,29
4917,584,9831,42
4918,561,9831,40
4919,546,9831,52
4920,539,9831,13
4921,563,9841,91
4922,562,9841,46
4923,583,9841,99
4924,507,9841,58
4925,589,9841,37
4926,585,9851,26
4927,598,9851,20
4928,589,9851,63
4929,560,9851,33
4930,556,9851,48
4931,501,9861,84
4932,534,9861,23
4933,527,9861,8
4934,537,9861,73
4935,571,9861,88
4936,564,9871,74
4937,556,9871,24
4938,534,9871,1
4939,507,9871,80
4940,577,9871,63
4941,575,9881,5
4942,549,9881,21
4943,579,9881,78
4944,552,9881,15
4945,571,9881,73
4946,555,9891,33
4947,552,9891,21
4948,587,9891,64
4949,582,9891,38
4950,596,9891,98
4951,545,9901,18
4952,594,9901,21
4953,544,9901,26
4954,522,9901,7
4955,551,9901,27
4956,552,9911,76
4957,520,9911,56
4958,578,9911,25
4959,591,9911,58
4960,586,9911,70
4961,594,9921,35
4962,501,9921,33
4963,525,9921,89
4964,560,9921,10
4965,547,9921,14
4966,503,9931,61
4967,577,9931,25
4968,529,9931,44
4969,577,9931,77
4970,504,9931,17
4971,592,9941,36
4972,562,9941,87
4973,514,9941,38
4974,589,9941,18
4975,542,9941,83
4976,527,9951,41
4977,572,9951,20
4978,592,9951,31
4979,587,9951,13
4980,576,9951,71
4981,547,9961,78
4982,588,9961,9
4983,562,9961,73
4984,579,9961,5
4985,564,9961,63
4986,553,9971,68
4987,599,9971,88
4988,597,9971,59
4989,567,9971,62
4990,584,9971,83
4991,583,9981,17
4992,566,9981,72
4993,524,9981,49
4994,516,9981,6
4995,526,9981,74
4996,576,9991,81
4997,576,9991,42
4998,508,9991,92
4999,512,9991,19
5000,552,9991,24
5001,555,10001,7
5002,578,10001,85
5003,599,10001,2
5004,511,10001,20
5005,599,10001,24
5006,599,10011,17
5007,588,10011,75
5008,531,10011,29
5009,536,10011,56
5010,531,10011,28
5011,537,10021,98
5012,505,10021,95
5013,559,10021,44
5014,559,10021,74
5015,552,10021,42
5016,508,10031,33
5017,569,10031,25
5018,563,10031,95
5019,579,10031,61
5020,548,10031,48
5021,571,10041,28
5022,543,10041,67
5023,560,10041,33
5024,593,10041,71
5025,579,10041,97
5026,556,10051,14
5027,510,10051,59
5028,508,10051,9
5029,535,10051,58
5030,554,10051,76
5031,515,10061,65
5032,599,10061,80
5033,526,10061,83
5034,527,10061,90
5035,581,10061,87
5036,570,10071,58
5037,540,10071,69
5038,568,10071,6
5039,510,10071,14
5040,576,10071,13
5041,594,10081,3
5042,510,10081,58
5043,512,10081,98
5044,516,10081,73
5045,531,10081,59
5046,593,10091,93
5047,596,10091,9
5048,501,10091,83
5049,583,10091,12
5050,577,10091,22
5051,523,10101,35
5052,592,10101,76
5053,596,10101,80
5054,582,10101,55
5055,570,10101,60
5056,547,10111,72
5057,594,10111,69
5058,568,10111,88
5059,550,10111,45
5060,582,10111,73
5061,582,10121,40
5062,566,10121,7
5063,542,10121,55
5064,586,10121,75
5065,574,10121,50
5066,595,10131,75
5067,501,10131,85
5068,572,10131,87
5069,565,10131,42
5070,592,10131,36
5071,517,10141,65
5072,505,10141,83
5073,562,10141,9
5074,557,10141,72
5075,586,10141,3
5076,566,10151,51
5077,562,10151,64
5078,545,10151,7
5079,538,10151,62
5080,575,10151,84
5081,586,10161,7
5082,546,10161,20
5083,510,10161,32
5084,560,10161,37
5085,599,10161,33
5086,572,10171,16
5087,513,10171,46
5088,567,10171,80
5089,596,10171,44
5090,577,10171,60
5091,516,10181,22
5092,534,10181,75
5093,570,10181,43
5094,546,10181,32
5095,559,10181,2
5096,587,10191,91
5097,542,10191,26
5098,558,10191,46
5099,565,10191,4
5100,514,10191,68
5101,532,10201,14
5102,598,10201,20
5103,571,10201,62
5104,574,10201,15
5105,578,10201,82
5106,582,10211,97
5107,529,10211,29
5108,597,10211,67
5109,509,10211,28
5110,584,10211,72
5111,594,10221,39
5112,532,10221,94
5113,585,10221,41
5114,545,10221,17
5115,533,10221,91
5116,524,10231,87
5117,590,10231,45
5118,547,10231,56
5119,566,10231,73
5120,577,10231,46
5121,556,10241,88
5122,506,10241,24
5123,540,10241,87
5124,596,10241,66
5125,527,10241,7
5126,502,10251,69
5127,562,10251,52
5128,592,10251,41
5129,587,10251,68
5130,553,10251,81
5131,585,10261,12
5132,587,10261,9
5133,527,10261,65
5134,560,10261,4
5135,512,10261,82
5136,515,10271,35
5137,508,10271,81
5138,523,10271,73
5139,504,10271,19
5140,550,10271,21
5141,508,10281,25
5142,594,10281,24
5143,548,10281,67
5144,525,10281,20
5145,526,10281,31
5146,581,10291,37
5147,597,10291,83
5148,568,10291,91
5149,577,10291,71
5150,522,10291,27
5151,534,10301,33
5152,593,10301,86
5153,507,10301,49
5154,557,10301,64
5155,548,10301,44
5156,504,10311,36
5157,549,10311,29
5158,532,10311,64
5159,519,10311,67
5160,595,10311,8
5161,569,10321,43
5162,550,10321,1
5163,579,10321,67
5164,543,10321,46
5165,540,10321,22
5166,514,10331,48
5167,537,10331,16
5168,524,10331,99
5169,578,10331,84
5170,583,10331,37
5171,528,10341,27
5172,585,10341,54
5173,557,10341,12
5174,523,10341,83
5175,523,10341,97
5176,518,10351,23
5177,537,10351,66
5178,560,10351,51
5179,554,10351,39
5180,545,10351,87
5181,505,10361,76
5182,588,10361,71
5183,550,10361,5
5184,559,10361,7
5185,537,10361,65
5186,558,10371,64
5187,543,10371,1
5188,545,10371,87
5189,576,10371,94
5190,552,10371,76
5191,512,10381,64
5192,534,10381,3
5193,562,10381,45
5194,518,10381,42
5195,520,10381,14
5196,526,10391,82
5197,524,10391,2
5198,507,10391,71
5199,567,10391,81
5200,516,10391,72
5201,526,10401,36
5202,520,10401,49
5203,560,10401,32
5204,588,10401,3
5205,579,10401,75
5206,591,10411,39
5207,577,10411,80
5208,507,10411,84
5209,531,10411,38
5210,581,10411,85
5211,503,10421,3
5212,568,10421,38
5213,547,10421,32
5214,598,10421,87
5215,580,10421,96
5216,600,10431,63
5217,537,10431,38
5218,525,10431,17
5219,535,10431,59
5220,558,10431,97
5221,580,10441,52
5222,575,10441,93
5223,518,10441,70
5224,577,10441,76
5225,546,10441,42
5226,534,10451,84
5227,523,10451,86
5228,530,10451,99
5229,516,10451,52
5230,591,10451,50
5231,513,10461,3
5232,528,10461,47
5233,546,10461,15
5234,543,10461,18
5235,567,10461,87
5236,551,10471,30
5237,566,10471,92
5238,525,10471,74
5239,532,10471,20
5240,518,10471,49
5241,537,10481,49
5242,594,10481,78
5243,599,10481,36
5244,539,10481,37
5245,597,10481,58
5246,522,10491,57
5247,554,10491,35
5248,540,10491,51
5249,570,10491,91
5250,560,10491,39
5251,594,10501,20
5252,515,10501,30
5253,565,10501,12
5254,537,10501,74
5255,584,10501,7
5256,513,10511,97
5257,557,10511,55
5258,528,10511,60
5259,515,10511,73
5260,579,10511,49
5261,585,10521,58
5262,531,10521,86
5263,551,10521,57
5264,534,10521,20
5265,563,10521,31
5266,529,10531,52
5267,517,10531,61
5268,514,10531,28
5269,553,10531,15
5270,580,10531,63
5271,535,10541,36
5272,505,10541,29
5273,524,10541,23
5274,594,10541,67
5275,527,10541,4
5276,547,10551,18
5277,592,10551,68
5278,552,10551,63
5279,546,10551,93
5280,510,10551,34
5281,551,10561,23
5282,566,10561,41
5283,599,10561,40
5284,563,10561,84
5285,586,10561,2
5286,565,10571,20
5287,526,10571,47
5288,516,10571,73
5289,599,10571,9
5290,512,10571,74
5291,543,10581,1
5292,553,10581,80
5293,589,10581,33
5294,532,10581,24
5295,586,10581,13
5296,567,10591,17
5297,560,10591,58
5298,519,10591,15
5299,523,10591,56
5300,557,10591,41
5301,568,10601,25
5302,569,10601,33
5303,504,10601,42
5304,566,10601,72
5305,516,10601,54
5306,503,10611,57
5307,568,10611,9
5308,559,10611,17
5309,553,10611,32
5310,514,10611,18
5311,559,10621,93
5312,593,10621,65
5313,580,10621,44
5314,529,10621,35
5315,535,10621,73
5316,568,10631,53
5317,583,10631,92
5318,520,10631,11
5319,521,10631,17
5320,514,10631,8
5321,578,10641,85
5322,555,10641,31
5323,566,10641,86
5324,567,10641,20
5325,581,10641,22
5326,580,10651,88
5327,599,10651,80
5328,562,10651,93
5329,526,10651,90
5330,560,10651,54
5331,525,10661,47
5332,532,10661,37
5333,518,10661,8
5334,555,10661,25
5335,575,10661,94
5336,531,10671,56
5337,560,10671,43
5338,531,10671,21
5339,551,10671,34
5340,573,10671,52
5341,539,10681,25
5342,505,10681,2
5343,600,10681,4
5344,564,10681,83
5345,569,10681,27
5346,542,10691,47
5347,550,10691,45
5348,578,10691,35
5349,532,10691,57
5350,541,10691,95
5351,516,10701,72
5352,517,10701,57
5353,533,10701,21
5354,565,10701,76
5355,509,10701,60
5356,559,10711,20
5357,515,10711,94
5358,539,10711,73
5359,523,10711,35
5360,555,10711,27
5361,536,10721,54
5362,532,10721,16
5363,582,10721,20
5364,506,10721,43
5365,583,10721,80
5366,542,10731,66
5367,581,10731,49
5368,593,10731,63
5369,574,10731,47
5370,542,10731,35
5371,510,10741,79
5372,549,10741,37
5373,515,10741,36
5374,528,10741,43
5375,520,10741,7
5376,593,10751,27
5377,568,10751,39
5378,564,10751,78
5379,523,10751,53
5380,587,10751,66
5381,595,10761,36
5382,543,10761,81
5383,518,10761,28
5384,504,10761,19
5385,554,10761,98
5386,584,10771,5
5387,558,10771,93
5388,599,10771,34
5389,560,10771,91
5390,546,10771,30
5391,526,10781,5
5392,524,10781,52
5393,573,10781,45
5394,599,10781,93
5395,569,10781,58
5396,544,10791,15
5397,573,10791,44
5398,559,10791,49
5399,551,10791,26
5400,572,10791,5
5401,546,10801,55
5402,594,10801,19
5403,545,10801,3
5404,509,10801,65
5405,558,10801,12
5406,600,10811,4
5407,502,10811,92
5408,545,10811,15
5409,538,10811,93
5410,589,10811,95
5411,546,10821,1
5412,511,10821,38
5413,583,10821,15
5414,587,10821,52
5415,568,10821,60
5416,543,10831,20
5417,502,10831,65
5418,521,10831,42
5419,513,10831,53
5420,518,10831,94
5421,513,10841,31
5422,555,10841,98
5423,592,10841,56
5424,590,10841,93
5425,502,10841,96
5426,559,10851,21
5427,505,10851,84
5428,570,10851,97
5429,599,10851,38
5430,553,10851,23
5431,504,10861,89
5432,558,10861,82
5433,516,10861,10
5434,572,10861,62
5435,595,10861,40
5436,509,10871,64
5437,539,10871,39
5438,513,10871,56
5439,595,10871,28
5440,574,10871,86
5441,508,10881,85
5442,527,10881,37
5443,584,10881,76
5444,505,10881,50
5445,508,10881,27
5446,581,10891,70
5447,545,10891,86
5448,507,10891,50
5449,572,10891,25
5450,526,10891,41
5451,524,10901,39
5452,566,10901,52
5453,515,10901,76
5454,561,10901,44
5455,552,10901,22
5456,598,10911,64
5457,567,10911,25
5458,536,10911,47
5459,598,10911,8
5460,588,10911,53
5461,592,10921,48
5462,579,10921,96
5463,549,10921,98
5464,552,10921,95
5465,600,10921,12
5466,585,10931,9
5467,517,10931,86
5468,587,10931,48
5469,583,10931,12
5470,531,10931,42
5471,563,10941,42
5472,524,10941,44
5473,536,10941,25
5474,564,10941,61
5475,509,10941,3
5476,550,10951,35
5477,517,10951,51
5478,575,10951,85
5479,533,10951,41
5480,572,10951,23
5481,569,10961,16
5482,514,10961,43
5483,594,10961,89
5484,548,10961,41
5485,551,10961,13
5486,559,10971,74
5487,502,10971,73
5488,582,10971,16
5489,594,10971,84
5490,524,10971,6
5491,549,10981,26
5492,584,10981,22
5493,505,10981,31
5494,515,10981,73
5495,536,10981,47
5496,544,10991,75
5497,506,10991,19
5498,515,10991,99
5499,575,10991,56
5500,587,10991,20
5501,510,11001,92
5502,565,11001,90
5503,575,11001,59
5504,599,11001,97
5505,591,11001,12
5506,595,11011,3
5507,584,11011,16
5508,505,11011,57
5509,545,11011,77
5510,556,11011,99
5511,575,11021,70
5512,505,11021,88
5513,574,11021,99
5514,585,11021,12
5515,509,11021,17
5516,511,11031,46
5517,525,11031,36
5518,537,11031,49
5519,594,11031,50
5520,510,11031,86
5521,560,11041,24
5522,568,11041,9
5523,577,11041,33
5524,521,11041,3
5525,523,11041,43
5526,542,11051,60
5527,520,11051,96
5528,570,11051,11
5529,584,11051,30
5530,584,11051,98
5531,552,11061,3
5532,571,11061,69
5533,596,11061,73
5534,503,11061,41
5535,567,11061,78
5536,593,11071,88
5537,558,11071,19
5538,597,11071,70
5539,524,11071,67
5540,525,11071,21
5541,504,11081,65
5542,561,11081,14
5543,524,11081,62
5544,563,11081,40
5545,548,11081,49
5546,517,11091,53
5547,560,11091,94
5548,556,11091,80
5549,590,11091,63
5550,570,11091,79
5551,558,11101,30
5552,517,11101,45
5553,583,11101,69
5554,511,11101,90
5555,582,11101,95
5556,532,11111,69
5557,567,11111,79
5558,566,11111,29
5559,509,11111,8
5560,512,11111,80
5561,579,11121,32
5562,528,11121,28
5563,559,11121,39
5564,530,11121,56
5565,569,11121,86
5566,548,11131,19
5567,550,11131,4
5568,583,11131,35
5569,551,11131,90
5570,527,11131,22
5571,516,11141,51
5572,550,11141,75
5573,511,11141,35
5574,579,11141,11
5575,534,11141,49
5576,531,11151,36
5577,587,11151,34
5578,554,11151,82
5579,532,11151,40
5580,537,11151,78
5581,509,11161,72
5582,598,11161,81
5583,546,11161,23
5584,577,11161,8
5585,535,11161,51
5586,551,11171,17
5587,530,11171,47
5588,537,11171,74
5589,552,11171,35
5590,595,11171,61
5591,586,11181,34
5592,508,11181,18
5593,571,11181,28
5594,577,11181,11
5595,504,11181,68
5596,567,11191,68
5597,518,11191,16
5598,536,11191,78
5599,540,11191,48
5600,592,11191,14
5601,554,11201,58
5602,536,11201,84
5603,585,11201,4
5604,535,11201,6
5605,508,11201,11
5606,504,11211,6
5607,524,11211,59
5608,593,11211,14
5609,556,11211,22
5610,537,11211,21
5611,561,11221,42
5612,527,11221,37
5613,516,11221,10
5614,507,11221,46
5615,530,11221,58
5616,570,11231,78
5617,576,11231,30
5618,523,11231,46
5619,584,11231,29
5620,523,11231,97
5621,568,11241,15
5622,526,11241,65
5623,549,11241,99
5624,516,11241,16
5625,588,11241,46
5626,587,11251,74
5627,582,11251,60
5628,525,11251,26
5629,575,11251,8
5630,558,11251,3
5631,525,11261,55
5632,574,11261,99
5633,552,11261,71
5634,530,11261,64
5635,550,11261,97
5636,568,11271,56
5637,597,11271,63
5638,594,11271,94
5639,539,11271,28
5640,553,11271,66
5641,540,11281,89
5642,520,11281,64
5643,527,11281,65
5644,515,11281,83
5645,533,11281,32
5646,539,11291,1
5647,515,11291,3
5648,560,11291,98
5649,528,11291,99
5650,517,11291,96
5651,555,11301,93
5652,520,11301,25
5653,597,11301,14
5654,545,11301,71
5655,556,11301,47
5656,587,11311,92
5657,514,11311,94
5658,593,11311,6
5659,582,11311,47
5660,506,11311,62
5661,585,11321,23
5662,528,11321,99
5663,558,11321,78
5664,512,11321,6
5665,577,11321,31
5666,543,11331,15
5667,573,11331,12
5668,593,11331,57
5669,535,11331,48
5670,591,11331,59
5671,542,11341,90
5672,548,11341,67
5673,574,11341,82
5674,532,11341,29
5675,548,11341,39
5676,555,11351,59
5677,543,11351,76
5678,579,11351,36
5679,569,11351,69
5680,509,11351,61
5681,543,11361,59
5682,575,11361,66
5683,536,11361,20
5684,596,11361,13
5685,589,11361,24
5686,519,11371,55
5687,508,11371,31
5688,570,11371,23
5689,523,11371,57
5690,532,11371,67
5691,585,11381,88
5692,598,11381,86
5693,585,11381,64
5694,511,11381,76
5695,588,11381,13
5696,550,11391,1
5697,577,11391,37
5698,543,11391,67
5699,515,11391,65
5700,512,11391,68
5701,526,11401,95
5702,525,11401,59
5703,572,11401,69
5704,533,11401,28
5705,575,11401,14
5706,546,11411,56
5707,530,11411,79
5708,586,11411,94
5709,506,11411,61
5710,585,11411,86
5711,548,11421,93
5712,573,11421,33
5713,561,11421,58
5714,545,11421,19
5715,531,11421,32
5716,504,11431,82
5717,565,11431,11
5718,575,11431,34
5719,571,11431,53
5720,581,11431,95
5721,565,11441,34
5722,507,11441,60
5723,580,11441,73
5724,505,11441,51
5725,565,11441,65
5726,574,11451,9
5727,548,11451,26
5728,551,11451,84
5729,554,11451,89
5730,560,11451,90
5731,541,11461,32
5732,591,11461,61
5733,522,11461,79
5734,592,11461,7
5735,596,11461,31
5736,517,11471,63
5737,577,11471,91
5738,576,11471,41
5739,527,11471,79
5740,538,11471,46
5741,597,11481,1
5742,564,11481,30
5743,532,11481,51
5744,594,11481,37
5745,520,11481,94
5746,583,11491,83
5747,533,11491,98
5748,523,11491,58
5749,600,11491,73
5750,539,11491,77
5751,521,11501,70
5752,524,11501,81
5753,564,11501,12
5754,552,11501,88
5755,538,11501,71
5756,589,11511,97
5757,593,11511,31
5758,534,11511,50
5759,541,11511,83
5760,549,11511,53
5761,584,11521,84
5762,552,11521,6
5763,501,11521,93
5764,522,11521,21
5765,548,11521,72
5766,554,11531,29
5767,544,11531,8
5768,584,11531,80
5769,563,11531,11
5770,600,11531,25
5771,516,11541,99
5772,564,11541,51
5773,523,11541,5
5774,591,11541,82
5775,526,11541,29
5776,582,11551,60
5777,576,11551,27
5778,557,11551,85
5779,530,11551,71
5780,508,11551,90
5781,569,11561,37
5782,555,11561,83
5783,506,11561,60
5784,513,11561,72
5785,509,11561,64
5786,576,11571,82
5787,575,11571,45
5788,557,11571,54
5789,582,11571,21
5790,526,11571,65
5791,547,11581,38
5792,511,11581,85
5793,552,11581,95
5794,502,11581,48
5795,514,11581,10
5796,535,11591,46
5797,570,11591,9
5798,516,11591,13
5799,508,11591,60
5800,546,11591,32
5801,584,11601,23
5802,530,11601,75
5803,571,11601,24
5804,503,11601,64
5805,559,11601,37
5806,563,11611,70
5807,546,11611,49
5808,564,11611,44
5809,518,11611,62
5810,522,11611,68
5811,531,11621,50
5812,588,11621,64
5813,520,11621,18
5814,570,11621,22
5815,594,11621,93
5816,584,11631,99
5817,573,11631,12
5818,537,11631,4
5819,513,11631,57
5820,542,11631,30
5821,583,11641,83
5822,573,11641,73
5823,590,11641,17
5824,553,11641,97
5825,530,11641,33
5826,536,11651,30
5827,505,11651,66
5828,529,11651,98
5829,556,11651,59
5830,508,11651,52
5831,544,11661,12
5832,582,11661,99
5833,582,11661,31
5834,578,11661,94
5835,501,11661,10
5836,546,11671,82
5837,583,11671,8
5838,565,11671,20
5839,521,11671,60
5840,572,11671,10
5841,580,11681,1
5842,583,11681,51
5843,548,11681,47
5844,520,11681,57
5845,568,11681,88
5846,538,11691,20
5847,590,11691,36
5848,515,11691,44
5849,521,11691,12
5850,537,11691,39
5851,595,11701,65
5852,516,11701,33
5853,538,11701,85
5854,587,11701,70
5855,552,11701,78
5856,539,11711,66
5857,541,11711,71
5858,547,11711,87
5859,549,11711,80
5860,571,11711,61
5861,501,11721,46
5862,527,11721,67
5863,545,11721,1
5864,525,11721,73
5865,528,11721,45
5866,553,11731,91
5867,584,11731,75
5868,565,11731,70
5869,549,11731,8
5870,531,11731,69
5871,548,11741,23
5872,555,11741,97
5873,589,11741,62
5874,538,11741,94
5875,548,11741,70
5876,580,11751,58
5877,541,11751,85
5878,540,11751,38
5879,513,11751,33
5880,579,11751,41
5881,555,11761,87
5882,577,11761,22
5883,527,11761,26
5884,544,11761,1
5885,581,11761,78
5886,564,11771,86
5887,558,11771,56
5888,547,11771,17
5889,501,11771,60
5890,508,11771,10
5891,590,11781,24
5892,576,11781,46
5893,578,11781,75
5894,514,11781,49
5895,595,11781,19
5896,565,11791,67
5897,513,11791,25
5898,585,11791,56
5899,570,11791,5
5900,559,11791,32
5901,560,11801,40
5902,524,11801,66
5903,520,11801,33
5904,525,11801,23
5905,536,11801,15
5906,522,11811,82
5907,544,11811,22
5908,568,11811,48
5909,549,11811,12
5910,588,11811,36
5911,599,11821,81
5912,575,11821,97
5913,567,11821,20
5914,533,11821,6
5915,553,11821,4
5916,509,11831,17
5917,503,11831,41
5918,591,11831,77
5919,505,11831,40
5920,535,11831,10
5921,534,11841,64
5922,558,11841,51
5923,511,11841,63
5924,558,11841,75
5925,508,11841,14
5926,559,11851,25
5927,553,11851,38
5928,527,11851,23
5929,564,11851,74
5930,574,11851,87
5931,531,11861,73
5932,577,11861,82
5933,570,11861,26
5934,560,11861,45
5935,573,11861,48
5936,514,11871,15
5937,510,11871,48
5938,521,11871,78
5939,587,11871,26
5940,539,11871,30
5941,530,11881,1
5942,529,11881,56
5943,511,11881,78
5944,584,11881,64
5945,523,11881,79
5946,585,11891,79
5947,591,11891,2
5948,516,11891,87
5949,585,11891,60
5950,507,11891,30
5951,551,11901,69
5952,557,11901,97
5953,600,11901,10
5954,547,11901,79
5955,546,11901,2
5956,555,11911,84
5957,512,11911,53
5958,538,11911,57
5959,551,11911,11
5960,600,11911,37
5961,511,11921,47
5962,567,11921,20
5963,583,11921,51
5964,578,11921,69
5965,580,11921,4
5966,527,11931,60
5967,587,11931,74
5968,581,11931,48
5969,508,11931,15
5970,597,11931,9
5971,564,11941,58
5972,585,11941,70
5973,523,11941,27
5974,521,11941,87
5975,594,11941,79
5976,565,11951,24
5977,587,11951,92
5978,521,11951,96
5979,599,11951,49
5980,547,11951,7
5981,588,11961,58
5982,508,11961,78
5983,526,11961,32
5984,535,11961,3
5985,592,11961,24
5986,541,11971,49
5987,546,11971,41
5988,566,11971,50
5989,511,11971,53
5990,583,11971,29
5991,517,11981,89
5992,597,11981,69
5993,558,11981,19
5994,574,11981,38
5995,560,11981,76
5996,530,11991,51
5997,502,11991,10
5998,533,11991,95
5999,588,11991,27
6000,511,11991,84
6001,599,12001,61
6002,555,12001,88
6003,518,12001,78
6004,515,12001,79
6005,555,12001,97
6006,531,12011,91
6007,502,12011,62
6008,558,12011,51
6009,547,12011,9
6010,598,12011,4
6011,521,12021,99
6012,596,12021,75
6013,517,12021,45
6014,589,12021,92
6015,519,12021,3
6016,526,12031,86
6017,505,12031,91
6018,523,12031,41
6019,565,12031,73
6020,527,12031,83
6021,540,12041,88
6022,577,12041,3
6023,528,12041,55
6024,570,12041,48
6025,502,12041,61
6026,513,12051,45
6027,536,12051,90
6028,506,12051,51
6029,501,12051,66
6030,518,12051,69
6031,525,12061,56
6032,600,12061,74
6033,585,12061,62
6034,515,12061,6
6035,551,12061,77
6036,580,12071,96
6037,502,12071,86
6038,584,12071,81
6039,582,12071,47
6040,515,12071,39
